STOCK,Date,Open,High,Low,Close,Adj Close,Volume,Close_7_Days
MSFT,7/11/2023,359.399994,362.459991,357.630005,360.529999,358.489014,25833900,370.269989
AMZN,7/11/2023,140.550003,143.369995,140.5,142.710007,142.710007,53553500,145.800003
GOOG,7/11/2023,131.979996,133.279999,131.139999,132.399994,132.399994,19223800,135.429993
AAPL,7/11/2023,179.179993,182.440002,178.970001,181.820007,181.103729,70530000,187.440002
META,7/11/2023,317.059998,321,315.119995,318.820007,318.482086,14055600,336.309998
AMD,6/11/2023,112.599998,113.080002,110.220001,111.75,111.75,49270400,116.790001
NVDA,6/11/2023,452.850006,459.350006,448.98999,457.51001,457.448334,40073300,486.200012
MSFT,6/11/2023,353.450012,357.540009,353.350006,356.529999,354.511658,23828300,366.679993
AMZN,6/11/2023,138.759995,140.729996,138.360001,139.740005,139.740005,44970400,142.589996
GOOG,6/11/2023,130.220001,131.559998,129.929993,131.449997,131.449997,15360400,133.639999
AAPL,6/11/2023,176.380005,179.429993,176.210007,179.229996,178.523926,63841300,184.800003
META,6/11/2023,315.980011,318.329987,314.450012,315.799988,315.465271,12887700,329.190002
AMD,3/11/2023,109.050003,113.389999,107.860001,112.25,112.25,65576600,118.589996
NVDA,3/11/2023,440.200012,453.089996,437.230011,450.049988,449.989319,42385500,483.350006
MSFT,3/11/2023,349.630005,354.390015,347.329987,352.799988,350.802734,23624000,369.670013
AMZN,3/11/2023,138.990005,139.490005,137.449997,138.600006,138.600006,44007200,143.559998
GOOG,3/11/2023,129.089996,130.729996,129.009995,130.369995,130.369995,19517900,134.059998
AAPL,3/11/2023,174.240005,176.820007,173.350006,176.649994,175.954086,79763700,186.399994
META,3/11/2023,312.549988,315.549988,311.019989,314.600006,314.266571,16754100,328.769989
AMD,2/11/2023,107.959999,109.410004,105.910004,107.830002,107.830002,71377000,113.489998
NVDA,2/11/2023,433.279999,438.839996,428.940002,435.059998,435.001343,40917200,469.5
MSFT,2/11/2023,347.23999,348.829987,344.769989,348.320007,346.348114,24348100,360.690002
AMZN,2/11/2023,138.729996,138.809998,136.470001,138.070007,138.070007,52236700,140.600006
GOOG,2/11/2023,129.559998,130.089996,128.110001,128.580002,128.580002,24091700,131.690002
AAPL,2/11/2023,175.520004,177.779999,175.460007,177.570007,176.870483,77334800,182.410004
META,2/11/2023,317.299988,318.820007,308.329987,310.869995,310.540497,21631800,320.549988
AMD,1/11/2023,98.580002,108.150002,98.5,108.040001,108.040001,138641500,113.589996
NVDA,1/11/2023,408.839996,423.809998,408.690002,423.25,423.192932,43759300,465.73999
MSFT,1/11/2023,339.790009,347.420013,339.649994,346.070007,344.11087,28158800,363.200012
AMZN,1/11/2023,133.960007,137.350006,133.710007,137,137,61529400,142.080002
GOOG,1/11/2023,125.339996,127.739998,124.925003,127.57,127.57,26536600,133.259995
AAPL,1/11/2023,171,174.229996,170.119995,173.970001,173.284668,56934900,182.889999
META,1/11/2023,301.850006,312.73999,301.850006,311.850006,311.51947,20434600,319.779999
AMD,31/10/2023,96.239998,98.82,94.07,98.5,98.5,79547100,113.449997
NVDA,31/10/2023,404.5,408.790009,392.299988,407.799988,407.744995,51796900,459.549988
MSFT,31/10/2023,338.850006,339,334.690002,338.109985,336.195892,20265300,360.529999
AMZN,31/10/2023,132.75,133.570007,131.710007,133.089996,133.089996,51589400,142.710007
GOOG,31/10/2023,126.269997,126.559998,123.925003,125.300003,125.300003,21123400,132.399994
AAPL,31/10/2023,169.350006,170.899994,167.899994,170.770004,170.097275,44846000,181.820007
META,31/10/2023,303.309998,303.679993,296.859985,301.269989,300.950684,19434200,318.820007
AMD,30/10/2023,96.139999,97.040001,94.699997,96.18,96.18,43716600,111.75
NVDA,30/10/2023,410.869995,417.660004,404.809998,411.609985,411.554474,38802800,457.51001
MSFT,30/10/2023,333.410004,339.450012,331.829987,337.309998,335.400421,22828100,356.529999
AMZN,30/10/2023,129.720001,133,128.559998,132.710007,132.710007,72485500,139.740005
GOOG,30/10/2023,124.459999,126.550003,123.879997,125.75,125.75,24165600,131.449997
AAPL,30/10/2023,169.020004,171.169998,168.869995,170.289993,169.619141,51131000,179.229996
META,30/10/2023,299.089996,309.399994,299.049988,302.660004,302.339203,28435100,315.799988
AMD,27/10/2023,95.800003,97.349998,94.589996,96.43,96.43,52458700,112.25
NVDA,27/10/2023,411.299988,412.059998,400.149994,405,404.945374,41678400,450.049988
MSFT,27/10/2023,330.429993,336.720001,328.399994,329.809998,327.942902,29856500,352.799988
AMZN,27/10/2023,126.199997,130.020004,125.519997,127.739998,127.739998,125309300,138.600006
GOOG,27/10/2023,124.029999,124.440002,121.459999,123.400002,123.400002,37367700,130.369995
AAPL,27/10/2023,166.910004,168.960007,166.830002,168.220001,167.557297,58499100,176.649994
META,27/10/2023,294.480011,299.309998,292.970001,296.730011,296.415497,29596300,314.600006
AMD,26/10/2023,95.989998,97.519997,93.120003,93.669998,93.669998,49896400,107.830002
NVDA,26/10/2023,418.529999,422.559998,398.799988,403.26001,403.205627,54100100,435.059998
MSFT,26/10/2023,340.540009,341.630005,326.940002,327.890015,326.033783,37828500,348.320007
AMZN,26/10/2023,120.629997,121.639999,118.349998,119.57,119.57,100419500,138.070007
GOOG,26/10/2023,124.470001,125.459999,122.32,123.440002,123.440002,33907400,128.580002
AAPL,26/10/2023,170.369995,171.380005,165.669998,166.889999,166.232529,70625300,177.570007
META,26/10/2023,295,295,279.399994,288.350006,288.044373,66684100,310.869995
AMD,25/10/2023,100.419998,101.029999,95.230003,96.059998,96.059998,53424500,108.040001
NVDA,25/10/2023,433.980011,436.5,415.549988,417.790009,417.733673,39837900,423.25
MSFT,25/10/2023,345.019989,346.200012,337.619995,340.670013,338.741425,55053800,346.070007
AMZN,25/10/2023,126.040001,126.339996,120.790001,121.389999,121.389999,74577500,137
GOOG,25/10/2023,129.770004,130.100006,126.089996,126.669998,126.669998,58796100,127.57
AAPL,25/10/2023,171.880005,173.059998,170.649994,171.100006,170.425964,57157000,173.970001
META,25/10/2023,310,310.880005,298.839996,299.529999,299.212524,42192500,311.850006
AMD,24/10/2023,100.970001,101.790001,99.379997,101.669998,101.669998,51982900,98.5
NVDA,24/10/2023,430.769989,436.970001,426.910004,436.630005,436.571136,40146300,407.799988
MSFT,24/10/2023,331.299988,331.839996,327.600006,330.529999,328.658813,31153600,338.109985
AMZN,24/10/2023,127.739998,128.800003,126.339996,128.559998,128.559998,46477400,133.089996
GOOG,24/10/2023,139.160004,140.710007,138.75,140.119995,140.119995,26535200,125.300003
AAPL,24/10/2023,173.050003,173.669998,171.449997,173.440002,172.756744,43816600,170.770004
META,24/10/2023,316.779999,318.350006,310.630005,312.549988,312.218719,19525500,301.269989
AMD,23/10/2023,100.809998,102.419998,99.32,100.010002,100.010002,50817400,96.18
NVDA,23/10/2023,412.290009,432.480011,409.450012,429.75,429.692047,47853000,411.609985
MSFT,23/10/2023,325.470001,332.730011,324.390015,329.320007,327.455658,24374700,337.309998
AMZN,23/10/2023,124.629997,127.879997,123.980003,126.559998,126.559998,48260000,132.710007
GOOG,23/10/2023,136.229996,139.020004,135.110001,137.899994,137.899994,20780700,125.75
AAPL,23/10/2023,170.910004,174.009995,169.929993,173,172.318481,55980100,170.289993
META,23/10/2023,309.5,317.359985,307.26001,314.01001,313.677185,17796800,302.660004
AMD,20/10/2023,102.279999,104.339996,101.440002,101.809998,101.809998,61285600,96.43
NVDA,20/10/2023,418.899994,424.700012,410.779999,413.869995,413.814209,47638100,405
MSFT,20/10/2023,331.720001,331.920013,325.450012,326.670013,324.820709,25012600,329.809998
AMZN,20/10/2023,128.050003,128.169998,124.970001,125.169998,125.169998,56343300,127.739998
GOOG,20/10/2023,138.589996,139.039993,136.244995,136.740005,136.740005,24953900,123.400002
AAPL,20/10/2023,175.309998,175.419998,172.639999,172.880005,172.198959,64189300,168.220001
META,20/10/2023,314.140015,315.299988,306.470001,308.649994,308.322845,22287400,296.730011
AMD,19/10/2023,103.809998,105.599998,101.839996,102.400002,102.400002,52734200,93.669998
NVDA,19/10/2023,428.109985,432.970001,418.820007,421.01001,420.953247,50123300,403.26001
MSFT,19/10/2023,332.149994,336.880005,330.910004,331.320007,329.444336,25052100,327.890015
AMZN,19/10/2023,130.570007,132.240005,127.470001,128.399994,128.399994,60961400,119.57
GOOG,19/10/2023,139.800003,141.005005,138.600006,138.979996,138.979996,21831200,123.440002
AAPL,19/10/2023,176.039993,177.839996,175.190002,175.460007,174.768784,59302900,166.889999
META,19/10/2023,319.880005,321.890015,311.75,312.809998,312.478455,18709200,288.350006
AMD,18/10/2023,103.379997,104.779999,101.739998,102.169998,102.169998,50450000,96.059998
NVDA,18/10/2023,425.910004,432.190002,418.25,421.959991,421.903076,62729400,417.790009
MSFT,18/10/2023,332.48999,335.589996,328.299988,330.109985,328.24118,23153600,340.670013
AMZN,18/10/2023,129.899994,130.669998,127.510002,128.130005,128.130005,42699500,121.389999
GOOG,18/10/2023,140.75,141.990005,138.705002,139.279999,139.279999,18304900,126.669998
AAPL,18/10/2023,175.580002,177.580002,175.110001,175.839996,175.147293,54764400,171.100006
META,18/10/2023,321.390015,325.940002,315.559998,316.970001,316.634033,16851000,299.529999
AMD,17/10/2023,103.540001,106.290001,101.660004,105.139999,105.139999,49642100,101.669998
NVDA,17/10/2023,440,447.540009,424.799988,439.380005,439.32077,81233300,436.630005
MSFT,17/10/2023,329.589996,333.459991,327.410004,332.059998,330.180176,18338500,330.529999
AMZN,17/10/2023,130.389999,132.580002,128.710007,131.470001,131.470001,49344600,128.559998
GOOG,17/10/2023,140.029999,141.25,138.529007,140.990005,140.990005,17424000,140.119995
AAPL,17/10/2023,176.649994,178.419998,174.800003,177.149994,176.452118,57549400,173.440002
META,17/10/2023,318.179993,324.399994,317.299988,324,323.656586,16387800,312.549988
AMD,16/10/2023,105.419998,107.480003,105.029999,106.459999,106.459999,42464500,100.010002
NVDA,16/10/2023,450.630005,462.25,449.119995,460.950012,460.887848,37509900,429.75
MSFT,16/10/2023,331.049988,336.140015,330.600006,332.640015,330.756866,22158000,329.320007
AMZN,16/10/2023,130.690002,133.070007,130.429993,132.550003,132.550003,42832900,126.559998
GOOG,16/10/2023,139.729996,140.904999,139.320007,140.490005,140.490005,17345600,137.899994
AAPL,16/10/2023,176.75,179.080002,176.509995,178.720001,178.015945,52517000,173
META,16/10/2023,318.640015,321.820007,315.519989,321.149994,320.809601,16536100,314.01001
AMD,13/10/2023,108.650002,108.970001,104.75,105.089996,105.089996,52881500,101.809998
NVDA,13/10/2023,469.600006,471.160004,452.799988,454.609985,454.548676,47411500,413.869995
MSFT,13/10/2023,332.380005,333.829987,326.359985,327.730011,325.874664,21072400,326.670013
AMZN,13/10/2023,132.979996,133.309998,128.949997,129.789993,129.789993,45786600,125.169998
GOOG,13/10/2023,140.649994,141.339996,137.970001,138.580002,138.580002,19438700,136.740005
AAPL,13/10/2023,181.419998,181.929993,178.139999,178.850006,178.145447,51427100,172.880005
META,13/10/2023,323.529999,325.049988,312.369995,314.690002,314.356476,21341000,308.649994
AMD,12/10/2023,108.400002,111.309998,107.510002,108.790001,108.790001,60959400,102.400002
NVDA,12/10/2023,467.769989,476.089996,463.299988,469.450012,469.386719,48132500,421.01001
MSFT,12/10/2023,330.570007,333.630005,328.720001,331.160004,329.285248,19313100,331.320007
AMZN,12/10/2023,132.169998,134.479996,131.229996,132.330002,132.330002,55528600,128.399994
GOOG,12/10/2023,142.160004,142.380005,139.449997,140.289993,140.289993,18173100,138.979996
AAPL,12/10/2023,180.070007,182.339996,179.039993,180.710007,179.998108,56743100,175.460007
META,12/10/2023,328,330.540009,322.690002,324.160004,323.816437,20530500,312.809998
AMD,11/10/2023,109.139999,110.099998,106.93,108.309998,108.309998,51085600,102.169998
NVDA,11/10/2023,461.959991,468.589996,460.5,468.059998,467.996918,37813700,421.959991
MSFT,11/10/2023,331.209991,332.820007,329.140015,332.420013,330.538147,20063200,330.109985
AMZN,11/10/2023,129.740005,132.050003,129.610001,131.830002,131.830002,40741800,128.130005
GOOG,11/10/2023,139.850006,142.220001,139.839996,141.699997,141.699997,20146300,139.279999
AAPL,11/10/2023,178.199997,179.850006,177.600006,179.800003,179.09169,47551100,175.839996
META,11/10/2023,323.01001,328.839996,322.950012,327.820007,327.472565,22036300,316.970001
AMD,10/10/2023,107.489998,110.120003,106.400002,109.010002,109.010002,57105500,105.139999
NVDA,10/10/2023,453.100006,462.589996,450.880005,457.980011,457.918274,36858200,439.380005
MSFT,10/10/2023,330.959991,331.100006,327.670013,328.390015,326.530975,20557100,332.059998
AMZN,10/10/2023,128.820007,130.740005,128.050003,129.479996,129.479996,42178600,131.470001
GOOG,10/10/2023,139.509995,140.740005,138.429993,139.199997,139.199997,19554900,140.990005
AAPL,10/10/2023,178.100006,179.720001,177.949997,178.389999,177.687225,43698000,177.149994
META,10/10/2023,319.119995,324.660004,318.160004,321.839996,321.498871,19038000,324
AMD,9/10/2023,106.010002,107.309998,104.790001,106.970001,106.970001,39593200,106.459999
NVDA,9/10/2023,448.420013,456.049988,443.679993,452.730011,452.668976,40967500,460.950012
MSFT,9/10/2023,324.75,330.299988,323.179993,329.820007,327.95285,19891200,332.640015
AMZN,9/10/2023,126.220001,128.789993,124.760002,128.259995,128.259995,38773700,132.550003
GOOG,9/10/2023,137.990005,139.970001,136.699997,139.5,139.5,16599100,140.490005
AAPL,9/10/2023,176.809998,179.050003,175.800003,178.990005,178.284882,42390800,178.720001
META,9/10/2023,312.5,320.329987,311.820007,318.359985,318.022552,22503700,321.149994
AMD,6/10/2023,102.160004,107.870003,102.029999,107.239998,107.239998,64807500,105.089996
NVDA,6/10/2023,441.929993,457.890015,440.26001,457.619995,457.558319,43339700,454.609985
MSFT,6/10/2023,316.549988,329.190002,316.299988,327.26001,325.407349,25645500,327.730011
AMZN,6/10/2023,124.160004,128.449997,124.129997,127.959999,127.959999,46795900,129.789993
GOOG,6/10/2023,134.940002,139.186005,134.940002,138.729996,138.729996,20819300,138.580002
AAPL,6/10/2023,173.800003,177.990005,173.179993,177.490005,176.790787,57224100,178.850006
META,6/10/2023,301.440002,316.309998,300.910004,315.429993,315.095673,21784000,314.690002
AMD,5/10/2023,103.410004,103.739998,100.269997,102.910004,102.910004,51789700,108.790001
NVDA,5/10/2023,440.5,449,438.880005,446.880005,446.819763,39348300,469.450012
MSFT,5/10/2023,319.089996,319.980011,314.899994,319.359985,317.552032,16965600,331.160004
AMZN,5/10/2023,126.709999,126.730003,124.330002,125.959999,125.959999,39660600,132.330002
GOOG,5/10/2023,136.130005,136.5,134.455002,135.990005,135.990005,15922900,140.289993
AAPL,5/10/2023,173.789993,175.449997,172.679993,174.910004,174.220947,48527900,180.710007
META,5/10/2023,304.630005,306.209991,299.5,304.790009,304.46698,19130000,324.160004
AMD,4/10/2023,100.650002,104.400002,100.339996,104.07,104.07,51023200,108.309998
NVDA,4/10/2023,437.420013,441.429993,432.920013,440.410004,440.350616,36182100,468.059998
MSFT,4/10/2023,314.029999,320.040009,314,318.959991,317.154327,20720100,332.420013
AMZN,4/10/2023,126.059998,127.360001,125.68,127,127,44203900,131.830002
GOOG,4/10/2023,133.660004,136.570007,133.429993,136.270004,136.270004,22848000,141.699997
AAPL,4/10/2023,171.089996,174.210007,170.970001,173.660004,172.975876,53020300,179.800003
META,4/10/2023,298.730011,306.899994,298.5,305.579987,305.256104,16880500,327.820007
AMD,3/10/2023,101.800003,103.290001,99.169998,100.080002,100.080002,48117000,109.010002
NVDA,3/10/2023,448.079987,451.299988,432.459991,435.170013,435.111328,47085000,457.980011
MSFT,3/10/2023,320.829987,321.390015,311.209991,313.390015,311.615875,21033500,328.390015
AMZN,3/10/2023,128.059998,128.520004,124.25,124.720001,124.720001,51565000,129.479996
GOOG,3/10/2023,134.929993,135.240005,132.815002,133.300003,133.300003,19628700,139.199997
AAPL,3/10/2023,172.259995,173.630005,170.820007,172.399994,171.72084,49594600,178.389999
META,3/10/2023,304.26001,306.769989,299.640015,300.940002,300.621033,17362300,321.839996
AMD,2/10/2023,102.209999,103.709999,101.699997,103.269997,103.269997,45118600,106.970001
NVDA,2/10/2023,440.299988,451.75,438.609985,447.820007,447.759644,43329800,452.730011
MSFT,2/10/2023,316.279999,321.890015,315.179993,321.799988,319.978241,20570000,329.820007
AMZN,2/10/2023,127.279999,130.470001,126.540001,129.460007,129.460007,48029700,128.259995
GOOG,2/10/2023,132.154999,135.360001,132.065002,135.169998,135.169998,19210400,139.5
AAPL,2/10/2023,171.220001,174.300003,170.929993,173.75,173.065506,52164500,178.990005
META,2/10/2023,302.73999,307.179993,301.630005,306.820007,306.494812,16265600,318.359985
AMD,29/9/2023,104.690002,104.940002,102.559998,102.82,102.82,56027300,107.239998
NVDA,29/9/2023,438.269989,441.440002,433.070007,434.98999,434.931335,39722100,457.619995
MSFT,29/9/2023,317.75,319.470001,314.980011,315.75,313.962463,24140300,327.26001
AMZN,29/9/2023,128.199997,129.149994,126.32,127.120003,127.120003,62377600,127.959999
GOOG,29/9/2023,134.080002,134.889999,131.320007,131.850006,131.850006,23224200,138.729996
AAPL,29/9/2023,172.020004,173.070007,170.339996,171.210007,170.535538,51814200,177.490005
META,29/9/2023,307.380005,310.640015,299.359985,300.209991,299.891815,25356600,315.429993
AMD,28/9/2023,97.940002,104.199997,97.760002,102.760002,102.760002,72542100,102.910004
NVDA,28/9/2023,424.600006,434.459991,421.149994,430.890015,430.83194,42466300,446.880005
MSFT,28/9/2023,310.98999,315.480011,309.450012,313.640015,311.864441,19683600,319.359985
AMZN,28/9/2023,124.040001,126.580002,123.040001,125.980003,125.980003,54555000,125.959999
GOOG,28/9/2023,130.690002,134.179993,130.690002,133.130005,133.130005,18201400,135.990005
AAPL,28/9/2023,169.339996,172.029999,167.619995,170.690002,170.017578,56294400,174.910004
META,28/9/2023,298.940002,306.329987,296.700012,303.959991,303.637817,22167100,304.790009
AMD,27/9/2023,96.82,99.230003,96.349998,98.07,98.07,51261500,104.07
NVDA,27/9/2023,423.299988,428.720001,416.290009,424.679993,424.622742,44493500,440.410004
MSFT,27/9/2023,312.299988,314.299988,309.690002,312.790009,311.019226,19410100,318.959991
AMZN,27/9/2023,125.760002,127.480003,124.129997,125.980003,125.980003,66553400,127
GOOG,27/9/2023,129.440002,131.720001,129.380005,131.460007,131.460007,18764200,136.270004
AAPL,27/9/2023,172.619995,173.039993,169.050003,170.429993,169.758591,66921800,173.660004
META,27/9/2023,300.450012,301.299988,286.790009,297.73999,297.424408,36429800,305.579987
AMD,26/9/2023,96.5,97.830002,95.269997,95.959999,95.959999,42866500,100.080002
NVDA,26/9/2023,420.01001,428.200012,416.549988,419.109985,419.053497,40228200,435.170013
MSFT,26/9/2023,315.130005,315.880005,310.019989,312.140015,310.372955,26297600,313.390015
AMZN,26/9/2023,130.119995,130.389999,125.279999,125.980003,125.980003,73048200,124.720001
GOOG,26/9/2023,130.914001,131.404999,128.190002,129.449997,129.449997,20378800,133.300003
AAPL,26/9/2023,174.820007,175.199997,171.660004,171.960007,171.282562,64588900,172.399994
META,26/9/2023,297.660004,300.299988,296.01001,298.959991,298.643127,19417200,300.940002
AMD,25/9/2023,95.949997,97.449997,94.459999,97.379997,97.379997,43223700,103.269997
NVDA,25/9/2023,415.910004,425.359985,411.769989,422.220001,422.163086,41909100,447.820007
MSFT,25/9/2023,316.589996,317.670013,315,317.540009,315.742371,17836000,321.799988
AMZN,25/9/2023,129.360001,131.779999,128.770004,131.270004,131.270004,46017800,129.460007
GOOG,25/9/2023,130.770004,132.220001,130.029999,132.169998,132.169998,14650000,135.169998
AAPL,25/9/2023,174.199997,176.970001,174.149994,176.080002,175.386337,46172700,173.75
META,25/9/2023,295.640015,300.950012,293.700012,300.829987,300.511139,18987000,306.820007
AMD,22/9/2023,96.919998,98.419998,95.610001,96.199997,96.199997,52169400,102.82
NVDA,22/9/2023,415.720001,421.149994,412.309998,416.100006,416.043884,47923600,434.98999
MSFT,22/9/2023,321.320007,321.450012,316.149994,317.01001,315.215363,21447900,315.75
AMZN,22/9/2023,131.110001,132.029999,128.520004,129.119995,129.119995,59904300,127.120003
GOOG,22/9/2023,131.679993,133.009995,130.509995,131.25,131.25,17348700,131.850006
AAPL,22/9/2023,174.669998,177.080002,174.050003,174.789993,174.10141,56725400,171.210007
META,22/9/2023,299.299988,305.380005,298.269989,299.079987,298.763,25369600,300.209991
AMD,21/9/2023,98.599998,98.870003,95.839996,96.110001,96.110001,59628600,102.760002
NVDA,21/9/2023,415.829987,421,409.799988,410.170013,410.114716,44893000,430.890015
MSFT,21/9/2023,319.26001,325.350006,315,319.529999,317.721069,35529500,313.640015
AMZN,21/9/2023,131.940002,132.240005,129.309998,129.330002,129.330002,70234800,125.980003
GOOG,21/9/2023,132.389999,133.190002,131.089996,131.360001,131.360001,22042700,133.130005
AAPL,21/9/2023,174.550003,176.300003,173.860001,173.929993,173.244797,63047900,170.690002
META,21/9/2023,295.700012,300.26001,293.269989,295.730011,295.416565,21300500,303.959991
AMD,20/9/2023,102.360001,103.940002,100.279999,100.339996,100.339996,55180600,98.07
NVDA,20/9/2023,436,439.029999,422.230011,422.390015,422.333069,36710800,424.679993
MSFT,20/9/2023,329.51001,329.589996,320.51001,320.769989,318.954041,21436500,312.790009
AMZN,20/9/2023,138.550003,139.369995,135.199997,135.289993,135.289993,46263700,125.980003
GOOG,20/9/2023,138.830002,138.839996,134.520004,134.589996,134.589996,21473500,131.460007
AAPL,20/9/2023,179.259995,179.699997,175.399994,175.490005,174.798676,58436200,170.429993
META,20/9/2023,305.049988,308.059998,299.429993,299.670013,299.352386,19379500,297.73999
AMD,19/9/2023,101.75,102.860001,100.699997,101.610001,101.610001,41704100,95.959999
NVDA,19/9/2023,438.329987,439.660004,430.019989,435.200012,435.141327,37306400,419.109985
MSFT,19/9/2023,326.170013,329.390015,324.51001,328.649994,326.789459,16505900,312.140015
AMZN,19/9/2023,138.699997,138.839996,135.559998,137.630005,137.630005,61482500,125.980003
GOOG,19/9/2023,138.25,139.175003,137.5,138.830002,138.830002,15479100,129.449997
AAPL,19/9/2023,177.520004,179.630005,177.130005,179.070007,178.364563,51826900,171.960007
META,19/9/2023,302.480011,306.170013,299.809998,305.070007,304.746674,15924400,298.959991
AMD,18/9/2023,100.82,102.989998,99.449997,102.370003,102.370003,49061300,97.379997
NVDA,18/9/2023,427.480011,442.420013,420,439.660004,439.600708,50027100,422.220001
MSFT,18/9/2023,327.799988,330.399994,326.359985,329.059998,327.197144,16834200,317.540009
AMZN,18/9/2023,140.479996,141.75,139.220001,139.979996,139.979996,42823500,131.270004
GOOG,18/9/2023,137.630005,139.929993,137.630005,138.960007,138.960007,16233600,132.169998
AAPL,18/9/2023,176.479996,179.380005,176.169998,177.970001,177.268906,67257600,176.080002
META,18/9/2023,298.190002,303.600006,297.799988,302.549988,302.229309,14234200,300.829987
AMD,15/9/2023,106.07,106.760002,101.279999,101.489998,101.489998,71017600,96.199997
NVDA,15/9/2023,453.410004,455.98999,438.079987,439,438.940796,50571300,416.100006
MSFT,15/9/2023,336.920013,337.399994,329.649994,330.220001,328.350586,37666900,317.01001
AMZN,15/9/2023,142.690002,143.570007,140.089996,140.389999,140.389999,102861700,129.119995
GOOG,15/9/2023,138.800003,139.360001,137.179993,138.300003,138.300003,48947600,131.25
AAPL,15/9/2023,176.479996,176.5,173.820007,175.009995,174.320541,109205100,174.789993
META,15/9/2023,311.609985,312,298.75,300.309998,299.991699,28106400,299.079987
AMD,14/9/2023,108.43,109.150002,106.220001,106.629997,106.629997,45920600,96.110001
NVDA,14/9/2023,459.5,459.869995,451.309998,455.809998,455.748535,37009700,410.170013
MSFT,14/9/2023,339.149994,340.859985,336.570007,338.700012,336.782593,20267000,319.529999
AMZN,14/9/2023,145.080002,145.860001,142.949997,144.720001,144.720001,64033600,129.330002
GOOG,14/9/2023,138.389999,139.550003,137.059998,138.990005,138.990005,19064600,131.360001
AAPL,14/9/2023,174,176.100006,173.580002,175.740005,175.047684,60895800,173.929993
META,14/9/2023,306.73999,312.869995,305.029999,311.720001,311.389618,19343100,295.730011
AMD,13/9/2023,105.099998,108.739998,104.830002,107.709999,107.709999,44702300,100.339996
NVDA,13/9/2023,446,459.299988,445.029999,454.850006,454.788696,39835500,422.390015
MSFT,13/9/2023,331.309998,336.850006,331.170013,336.059998,334.157532,16544400,320.769989
AMZN,13/9/2023,140.949997,144.979996,140.869995,144.850006,144.850006,60465200,135.289993
GOOG,13/9/2023,135.899994,137.699997,134.929993,137.5,137.5,16394900,134.589996
AAPL,13/9/2023,176.509995,177.300003,173.979996,174.210007,173.523712,84267900,175.490005
META,13/9/2023,302.359985,307.179993,301.320007,305.059998,304.736664,13210900,299.670013
AMD,12/9/2023,104.199997,106.739998,103.18,105.309998,105.309998,44413600,101.610001
NVDA,12/9/2023,447.380005,456.730011,445.309998,448.700012,448.639496,34925600,435.200012
MSFT,12/9/2023,335.820007,336.790009,331.480011,331.769989,329.891785,17565500,328.649994
AMZN,12/9/2023,142.320007,143,140.610001,141.229996,141.229996,42668500,137.630005
GOOG,12/9/2023,137.130005,137.639999,135.929993,136.070007,136.070007,15212900,138.830002
AAPL,12/9/2023,179.490005,180.130005,174.820007,176.300003,175.605469,90370200,179.070007
META,12/9/2023,306.329987,308.660004,300.230011,301.660004,301.340271,13480400,305.070007
AMD,11/9/2023,107.32,107.510002,103,105.32,105.32,50611300,102.370003
NVDA,11/9/2023,461.480011,461.630005,443.119995,451.779999,451.719116,47396600,439.660004
MSFT,11/9/2023,337.23999,338.420013,335.429993,337.940002,336.026855,16583300,329.059998
AMZN,11/9/2023,138.75,143.619995,138.639999,143.100006,143.100006,56764500,139.979996
GOOG,11/9/2023,137.380005,138.264008,136.550003,137.740005,137.740005,17180800,138.960007
AAPL,11/9/2023,180.070007,180.300003,177.339996,179.360001,178.653412,58953100,177.970001
META,11/9/2023,301.410004,309.040009,301.279999,307.559998,307.234009,19489300,302.549988
AMD,8/9/2023,107.019997,109.739998,105.75,106.089996,106.089996,46232000,101.489998
NVDA,8/9/2023,459.420013,466.059998,452.709991,455.720001,455.658569,47306900,439
MSFT,8/9/2023,330.089996,336.160004,329.459991,334.269989,332.377625,19530100,330.220001
AMZN,8/9/2023,136.860001,138.850006,136.75,138.229996,138.229996,38348200,140.389999
GOOG,8/9/2023,135.869995,137.514999,135.869995,137.199997,137.199997,17810700,138.300003
AAPL,8/9/2023,178.350006,180.240005,177.789993,178.179993,177.478073,65551300,175.009995
META,8/9/2023,299.220001,305.25,296.779999,297.890015,297.57428,17548000,300.309998
AMD,7/9/2023,106.139999,107.690002,105.089996,106.589996,106.589996,49080100,106.629997
NVDA,7/9/2023,455.25,463.440002,451.519989,462.410004,462.347656,43333000,455.809998
MSFT,7/9/2023,331.290009,333.079987,329.029999,329.910004,328.042328,18381000,338.700012
AMZN,7/9/2023,133.899994,138.029999,133.160004,137.850006,137.850006,48498900,144.720001
GOOG,7/9/2023,134.600006,136.580002,133.960007,136.199997,136.199997,16976000,138.990005
AAPL,7/9/2023,175.179993,178.210007,173.539993,177.559998,176.860504,112488800,175.740005
META,7/9/2023,298,307.049988,292.220001,298.670013,298.353455,33748700,311.720001
AMD,6/9/2023,110.559998,111.330002,108.220001,109.279999,109.279999,47736700,107.709999
NVDA,6/9/2023,484.410004,485.48999,465.799988,470.609985,470.546539,46867000,454.850006
MSFT,6/9/2023,333.380005,334.459991,330.179993,332.880005,330.995544,17535800,336.059998
AMZN,6/9/2023,136.320007,137.449997,134.610001,135.360001,135.360001,41785500,144.850006
GOOG,6/9/2023,137.014999,137.479996,134.690002,135.369995,135.369995,15814300,137.5
